index  ,sic3 ,yr ,ldsal ,lemp,ldnpt,ldrst ,ldrnd ,ldinv
170,384,88,2.861406,-1.84516,0.873765,1.520025,0.0076998,-0.0396877
171,382,83,4.223325,-0.0356272,2.600238,2.891151,1.791009,2.157918
171,382,88,5.24629,0.5306283,3.685225,3.712791,2.637261,2.202184
172,283,88,4.40947,-0.6971552,3.459546,2.29389,1.567407,1.521435
173,283,88,2.965039,-1.358679,2.64467,4.993309,2.910038,0.9810724
174,384,88,4.843932,0,2.873697,2.474355,2.219099,2.035062
175,295,78,6.134805,1.345472,4.79882,2.708148,1.119165,2.771002
175,295,83,5.601286,0.7299612,4.464164,2.82091,0.5617026,2.171695
175,295,88,5.236112,0.0769611,3.79181,2.617488,-0.5637305,1.840642
176,356,73,5.891903,1.075002,4.49206,2.333761,0.8352623,2.798007
176,356,78,6.154002,1.345472,4.793975,2.690986,1.119165,2.771002
176,356,83,5.631348,0.7299612,4.415907,2.814489,0.5617026,2.171695
177,283,83,0.8216941,-2.733368,0.7403375,1.161202,0.40584,-0.6425662
178,233,78,5.11677,0.8712934,3.246897,2.984838,0.7069854,1.32434
179,354,73,7.024134,2.808197,5.635232,4.518177,2.984338,4.880431
179,354,78,7.317324,2.917771,6.053033,4.913547,3.344193,4.045771
179,354,83,7.138294,2.674149,6.061473,5.207391,3.465525,4.344704
179,354,88,7.711685,3.034953,5.953094,5.378957,3.891682,4.561466
180,284,78,5.511579,0.6678294,3.717931,2.988105,1.717483,1.906996
180,284,83,5.541382,0.8458682,4.174763,3.424265,2.052652,1.273332
180,284,88,5.975426,1.098612,4.420386,3.837967,2.442725,2.838976
181,372,73,9.058455,4.316154,7.237062,6.902403,4.924286,4.496551
181,372,78,9.120252,4.396915,7.190847,7.448756,6.115059,6.066558
181,372,83,9.346085,4.401829,8.04493,8.245945,6.179115,5.424318
181,372,88,9.76415,5.03825,8.070827,8.302118,6.587004,6.536241
182,262,73,8.112669,3.332205,7.577903,4.262269,1.713665,5.132333
182,262,78,8.284204,3.575263,7.759355,3.971174,1.947548,5.996842
182,262,83,8.262156,3.357176,8.068413,3.831032,1.913907,4.995651
182,262,88,8.209654,2.987448,7.993564,3.878357,2.21531,6.036898
183,283,78,2.383898,-3.015935,-0.2573025,-0.8480578,-1.486205,-0.5133163
183,283,83,3.434958,-1.951928,1.706873,0.8619878,0.7393092,1.337835
183,283,88,4.789331,-1.064211,2.973304,2.868499,2.621583,1.463264
184,358,78,2.04212,-1.725972,0.8290079,0.7641555,-1.617668,-1.303271
185,371,73,8.226373,3.867026,7.107234,6.476223,4.620204,5.151009
185,371,78,8.22947,4.00369,6.914377,6.421196,4.573527,5.148015
185,371,83,8.265879,4.37827,7.087661,6.337099,4.417661,5.046276
186,367,73,4.660119,1.618596,3.651399,3.840506,2.203499,2.59873
187,382,78,3.23035,-0.6616486,1.290424,3.017106,-0.703032,-0.9699434
187,382,83,3.707416,-0.0965109,2.000902,2.615694,0.5597765,-0.3597315
188,275,78,4.704479,0.2623642,2.878863,-0.2741565,-1.429852,1.634786
188,275,83,4.815997,0.1823216,2.847827,0.1659528,-0.8820143,1.497614
189,399,88,4.993423,0.5282725,3.642846,3.187842,1.736985,2.80094
190,371,73,4.13749,-1.244795,3.219868,2.125836,0.6992859,1.912754
190,371,78,4.433835,-0.8164454,3.694127,2.428495,0.9642999,2.030306
190,371,83,4.236982,-0.6931472,3.676442,2.733376,1.21627,0.5530546
191,351,78,6.637486,2.189528,5.420251,3.33839,1.570663,3.360583
191,351,83,6.486056,2.225056,5.890508,3.513826,1.776077,3.486314
191,351,88,6.793019,2.285134,5.887856,3.846694,2.296965,4.015454
192,335,88,5.594909,1.360977,4.230703,3.256542,1.456703,1.473123
193,339,73,4.39175,-0.2446226,3.398132,-4.287164,-5.313206,1.171952
194,284,73,8.139577,3.277145,6.592453,6.280835,4.768511,4.125412
195,354,73,5.379812,1.292807,4.449227,2.848758,1.648564,2.157861
195,354,78,5.451333,1.31184,4.359919,3.354969,1.65776,2.22422
195,354,83,4.954206,0.9906558,4.508173,3.652763,1.698696,2.047791
195,354,88,5.175335,0.6724342,3.92205,3.792823,2.014839,1.94438
196,351,73,7.558,3.258096,5.952218,5.436075,3.952995,4.875046
196,351,78,7.539701,3.328627,6.307155,5.595424,3.85088,4.79642
196,351,83,7.169901,2.912351,6.000274,5.546691,3.379593,3.893646
196,351,88,8.071335,3.349904,6.250839,5.637106,4.236693,5.249479
197,333,73,5.203455,0.6151857,4.65559,3.289569,1.575876,2.592993
197,333,78,5.271621,0.6931472,4.92977,3.334244,1.468856,2.053741
197,333,83,5.620979,0.8628899,5.023579,3.407352,1.783287,2.894545
197,333,88,5.569916,0.9562804,5.111279,3.556238,1.837555,3.266925
198,332,78,5.21176,1.315604,4.335455,1.473528,-0.3064361,2.417245
199,345,78,4.338727,-0.0191828,3.43644,1.023394,-0.5555258,0.6901576
199,345,83,4.035644,-0.3638434,3.27081,1.072908,-0.7986327,0.5001895
199,345,88,4.413015,-0.2523149,3.362825,1.315143,-0.1969203,1.473123
200,356,73,5.096019,0.8011043,3.845013,2.021779,0.2082549,1.37381
201,331,73,5.788035,1.174029,4.734019,2.494615,0.9014021,2.812418
201,331,83,5.058909,1.017402,4.248234,2.632149,0.555913,2.238304
202,367,73,5.965998,2.525889,5.977207,5.240235,2.739568,4.485677
202,367,78,6.09598,2.292535,5.561726,4.815216,2.279535,3.530129
203,220,78,8.097379,4.189655,7.649423,4.312572,2.103734,5.775585
203,220,83,8.058393,3.970292,7.762492,4.429835,3.199568,5.007919
204,220,73,8.192983,4.477337,7.700708,4.772884,2.51084,5.51812
204,220,78,8.097379,4.189655,7.645578,4.502858,2.103734,5.775585
204,220,83,8.058393,3.970292,7.706526,4.505404,3.199568,5.007919
205,367,73,5.053591,1.570697,4.573098,4.343206,2.672789,2.198877
205,367,78,5.343854,1.542443,4.387571,4.3608,2.465735,3.166608
205,367,83,5.360741,1.335527,4.552602,4.348756,2.124529,2.787357
206,367,88,5.166929,0.3859424,3.82663,3.977458,2.650448,3.030669
207,344,73,6.316519,1.569865,4.334741,3.261294,1.812881,2.384725
207,344,78,6.320854,1.485914,4.793519,3.537218,1.355497,3.064646
207,344,83,5.90965,1.114157,5.052663,3.38879,1.450815,2.038694
207,344,88,6.395575,1.317212,4.544009,3.316132,0.7985078,2.262999
208,366,78,1.284763,-2.733368,-1.077932,0.9014533,-0.5612565,-1.902108
209,344,78,6.532818,2.302585,5.848748,3.848709,1.77745,3.697647
209,344,83,6.759635,2.261763,6.280624,3.758999,2.308417,3.309867
209,344,88,7.136443,2.433613,6.713125,3.667646,1.601094,4.712287
210,371,73,5.636402,0.9166906,3.764599,2.752882,0.8883169,1.619806
210,371,78,5.929555,1.205971,4.134713,2.594966,0.1904848,2.193237
211,366,83,3.252785,-0.8964881,1.139475,1.199748,0.3884483,-0.429141
211,366,88,3.600468,-0.5378543,0.9847128,2.239579,0.5085041,-0.3219862
212,353,73,4.96742,0.2191355,3.137757,2.981216,1.594549,0.9857798
212,353,78,4.916631,0.2646693,3.113714,2.907812,1.250418,2.199874
212,353,88,4.458745,-0.040822,3.886845,3.3786,1.644189,0.7018639
213,357,88,5.170064,-1.05843,-0.2671422,0.6579254,0.2202408,-0.1913113
214,203,73,8.393873,3.771634,7.372862,5.595525,3.675614,5.101937
214,203,78,8.509215,3.73767,7.521677,5.627278,3.826501,5.397014
214,203,83,8.405798,3.637586,7.728537,5.669136,3.776078,5.484362
214,203,88,8.417875,3.465736,7.536957,5.687545,3.332895,5.533451
215,367,78,5.252402,2.099244,4.377089,4.179267,2.337066,2.668575
215,367,83,5.730558,2.136058,4.404322,3.943713,2.178172,2.831416
215,367,88,5.611536,1.852227,4.526893,3.923182,1.452417,2.27537
216,382,88,2.591769,-2.263364,-0.0058537,1.379739,0.1053606,-1.662371
217,289,73,6.486977,1.88707,6.685582,5.093582,3.200782,5.403862
217,289,78,6.927017,2.066863,6.584026,5.110243,3.272991,5.118101
217,289,83,7.368876,1.974081,7.130999,5.207779,3.544166,4.360484
217,289,88,7.372001,1.639967,6.903086,5.339097,3.316134,5.10793
218,357,88,4.283632,-0.6311118,2.072731,3.155027,2.047662,1.949655
219,357,73,2.186082,1.097612,4.241916,3.575033,2.935716,3.361202
219,357,78,3.24754,1.02353,3.932586,4.426197,2.71426,2.575684
220,366,78,3.795291,-0.2863497,1.124154,1.79138,0.9950716,1.174283
220,366,88,4.57996,-0.2331939,2.457625,2.833852,0.9709986,0.7810903
221,291,83,3.438099,-1.903809,3.329367,0.3341153,-0.9670513,-0.3878191
222,357,78,0.7826005,-1.703749,1.183922,3.048556,-0.0890999,-0.3891805
222,357,88,2.831518,-2.244316,0.0857136,2.24472,0.498577,-1.986611
223,286,88,4.710417,-0.7174399,3.571887,2.509635,1.10279,1.998294
224,353,78,4.428419,0.2814125,3.50493,2.03108,0.5344781,1.670519
224,353,83,5.0746,0.8329091,3.919503,2.899913,1.892271,2.077914
225,353,78,6.536121,2.157212,6.164687,3.441261,2.286056,4.123879
225,353,83,6.870647,2.048209,6.754179,4.223227,3.035429,4.380207
226,200,78,7.881975,3.540467,7.102982,5.09998,3.295837,5.224293
226,200,83,8.157899,3.730597,7.429048,5.156987,3.414383,5.203263
226,200,88,8.448076,3.879272,7.43253,5.382266,3.813787,5.931584
227,205,73,7.056677,2.564949,5.882417,1.687147,0.2513145,4.219471
227,205,78,7.269402,3.126804,6.190321,1.946739,0.3353006,4.46254
228,329,73,7.034313,2.790122,6.062388,4.761704,3.035923,3.292799
229,306,73,5.675736,1.462097,4.237302,2.703153,1.475203,3.027
229,306,78,5.931558,1.559827,4.585972,2.71385,1.083194,2.570445
229,306,83,6.077488,1.581656,5.040921,2.871589,1.64632,2.887372
229,306,88,6.286392,1.463718,4.870195,3.704857,2.603012,2.756779
230,200,73,7.89723,3.020425,6.428217,4.146805,2.470018,4.325463
230,200,78,8.143289,3.11795,6.593772,4.374412,2.745588,4.325792
230,200,83,8.179782,3.015535,6.769547,4.610594,3.035429,4.870481
231,331,73,6.308469,1.564859,5.396859,3.865668,2.479969,3.12639
231,331,78,6.272659,1.597568,5.637143,4.307484,2.731916,3.783002
231,331,83,5.994484,1.433178,6.183824,4.532441,2.643387,4.291769
231,331,88,6.237782,1.358666,6.364669,4.490816,2.268184,3.564258
232,358,73,7.521486,3.206884,6.309589,5.688315,4.062988,4.650385
233,283,88,1.961014,-2.047943,0.169595,1.914974,0.9808293,-0.3126341
234,283,73,5.943951,0.9555114,4.506542,4.792408,3.039348,2.589274
234,283,78,5.785332,1.131402,4.173905,4.771709,2.882325,2.449975
234,283,83,5.973032,1.181727,4.555129,4.769592,3.15865,2.010212
234,283,88,6.182373,1.396245,4.591419,5.041766,3.593188,3.102648
235,353,73,4.695813,0.2053869,2.945614,1.328635,-0.2697808,1.482056
235,353,78,4.769197,0.285179,3.263821,1.574782,0.2290278,1.533813
236,353,73,9.057362,4.309873,7.780052,7.294112,5.44576,6.483631
236,353,78,9.285426,4.47745,8.420131,7.338303,5.588047,6.698323
236,353,83,8.606621,4.062114,8.571452,7.404525,5.511286,5.79789
236,353,88,9.217271,4.059649,8.197926,7.296278,5.169605,6.648208
237,384,73,3.272182,-0.8007324,0.8101027,2.31668,0.8234407,-0.1496118
237,384,78,3.742024,-0.4400566,1.150478,2.876334,1.513505,-0.0165542
238,344,73,6.390115,2.098631,4.986509,1.855162,-0.389582,2.882622
238,344,78,6.132018,1.96389,4.770305,1.651209,-0.2190536,2.368568
238,344,83,6.182833,1.961362,5.031621,1.732527,0.0011242,2.553142
239,282,73,8.268226,3.621056,8.116131,6.527297,4.793222,5.977723
239,282,78,8.306314,3.50255,7.894225,6.660288,4.913137,5.913906
240,283,88,3.948595,-0.8439701,3.464062,4.197939,3.48674,2.937967
241,204,73,7.51455,2.376114,5.846439,3.350711,1.734311,3.52373
241,204,78,7.854766,2.211347,5.971795,3.576409,2.142955,3.96385
241,204,83,7.2745,2.063312,5.915631,3.88155,2.105532,3.169327
242,349,88,4.054549,-0.8915981,1.896341,1.473973,0.1742375,0.6009935
243,399,73,4.024978,-0.0877389,1.387534,-0.064394,-1.305873,0.1852124
244,372,78,7.146966,2.832802,5.210057,5.407291,4.105295,2.77752
244,372,83,6.29102,2.091864,5.381027,5.777048,3.928755,3.432739
245,365,73,3.300451,-0.28369,1.875422,2.633206,0.696835,0.456262
245,365,83,4.202876,-0.390084,2.25945,2.642649,0.4704253,0.4443728
246,348,78,5.517267,1.360977,3.7707,2.670393,1.427247,1.736531
247,245,73,6.429148,1.757858,4.703679,1.822242,1.110041,3.562342
247,245,78,6.091311,1.458615,4.161305,2.09103,-0.8919981,1.141939
247,245,83,5.934223,1.308333,3.639378,1.457644,-2.23622,1.619157
248,245,73,6.429148,1.757858,4.703679,1.822242,1.110041,3.562342
248,245,78,6.091311,1.458615,4.161305,2.09103,-0.8919981,1.141939
248,245,83,5.934223,1.308333,3.639378,1.457644,-2.23622,1.619157
249,371,73,4.455754,0.4700036,2.557477,1.322983,0.426587,0.683172
249,371,78,4.881585,0.9555114,2.865096,2.011375,0.4555555,0.7079623
249,371,83,4.643959,0.8924078,3.300685,2.064462,0.3016449,0.6865128
249,371,88,4.851655,0.9631743,3.234052,2.194358,0.5297754,0.8528411
250,225,73,4.489536,0.9046229,2.841209,0.3181671,-1.162166,1.084451
250,225,78,4.684738,0.8940451,3.077381,0.4706079,-1.759499,0.5244635
251,369,73,6.863847,2.60269,5.83205,4.016806,2.714597,3.117203
251,369,78,6.927903,2.753661,5.788188,4.209034,2.495776,3.298652
251,369,83,6.682205,2.533697,5.880996,4.379733,2.643387,3.088171
251,369,88,6.566831,2.116256,5.565098,4.462386,2.227362,3.577883
252,369,88,4.977003,0.3213586,3.763392,2.458327,0.6686961,1.572176
253,222,73,4.963919,1.147403,3.654422,1.66014,-0.9004076,2.172663
253,222,78,4.981483,1.138153,3.570205,1.125291,-4.110874,1.896971
254,283,73,4.529017,-0.4541303,2.814799,1.326121,-0.5382929,0.743944
254,283,78,4.734527,-0.4155154,3.04502,1.856695,0.6427163,1.223336
254,283,83,4.435641,-0.8462984,3.262937,2.167028,0.334381,0.4631133
255,355,88,2.520922,-2.002481,0.838224,1.492809,-0.1080479,-0.9692237
256,371,78,5.360367,1.410987,4.032601,1.436972,-0.0401392,2.41271
257,366,83,2.831505,-1.313044,1.07111,0.4567482,-0.6331183,0.4098637
257,366,88,3.796268,-0.4748152,1.840179,1.824998,0.9306795,0.631458
258,264,78,5.619881,0.9932518,3.995678,1.328492,-0.3755881,1.289191
259,281,73,6.924386,2.261763,6.172472,4.020052,2.265195,4.070235
260,220,88,3.486413,-1.217396,1.96477,1.851477,-0.0586941,0.086606
261,355,78,4.279763,-0.2484614,2.981906,1.259201,0.0178721,0.8198456
262,357,83,3.933924,0.8907678,3.857652,2.129647,0.7494616,2.375166
262,357,88,5.513484,1.18326,4.357694,3.081295,1.997555,3.296521
263,291,73,10.09577,3.670435,9.643811,6.611811,4.865049,7.625475
263,291,78,10.3571,3.626339,9.706353,6.741295,4.991179,7.356711
263,291,83,9.76825,3.691152,10.14635,6.995962,5.641325,7.710628
263,291,88,10.16929,3.982947,10.12245,7.355314,5.303137,8.471618
264,354,78,6.38349,2.222026,4.885625,3.805921,2.036098,3.574523
264,354,83,5.964214,1.678404,4.813383,3.863313,1.897851,1.380428
265,283,88,3.511672,-0.7787051,3.089848,4.138588,3.624534,2.398249
266,347,73,7.279445,3.091043,6.463997,2.021091,0.9783633,4.938162
266,347,78,7.667412,3.381539,6.668431,3.010021,1.73296,4.782279
267,371,73,10.25608,5.610402,8.613824,7.767824,6.41079,7.351677
267,371,78,9.996735,5.062329,8.63329,8.008464,6.334356,6.9088
267,371,83,9.584424,4.54542,8.269735,7.915123,6.017555,6.980336
267,371,88,10.46465,4.976734,8.999825,8.184978,6.746429,7.581107
268,284,78,5.022073,-0.7052198,4.235576,3.256176,1.470364,2.062508
269,386,83,2.859749,-1.80181,-0.4592781,1.379681,0.6465201,-0.8623306
269,386,88,3.797766,-0.731888,1.551982,2.647879,1.456928,0.363751
270,354,73,6.882899,2.650845,5.557585,5.079815,3.298115,4.098842
270,354,78,6.902092,2.593686,5.768358,5.114503,3.291517,3.616229
270,354,83,6.401638,2.228185,6.032818,5.271457,3.528806,3.284507
270,354,88,6.733755,2.124774,5.420488,5.409786,3.529482,3.03988
271,357,88,5.371908,0.7197891,3.097741,4.03714,2.82316,1.498006
272,357,88,2.60063,-2.501036,0.0456353,1.822984,0.3020709,-0.5072652
273,384,88,3.656686,-0.5412848,2.542704,2.13543,1.401635,-0.2445281
274,343,73,4.693674,0.0953102,3.458889,-1.016737,-1.484565,1.090307
275,291,73,8.756849,2.890372,8.660397,5.43393,3.335016,6.89099
275,291,78,8.750756,2.895912,8.71264,5.202361,2.945302,6.855871
276,371,73,4.909302,0.791181,3.787118,1.782609,0.1880523,1.364977
276,371,78,5.004719,0.5044051,3.776972,1.881628,0.2237991,0.5367552
276,371,83,5.164921,0.7774884,4.266926,1.951111,0.1626314,1.237091
276,371,88,5.298064,0.845439,3.994427,2.062104,0.3330157,2.20744
277,353,73,8.020047,3.491008,6.474809,5.513561,3.877799,4.422392
277,353,78,7.716339,3.068843,6.622593,5.443964,3.492525,4.157039
277,353,83,6.767574,2.409105,6.422784,5.384223,3.210381,3.416041
277,353,88,7.117618,2.201991,5.704784,5.254213,3.000551,3.807592
278,367,73,2.99412,0.2623642,1.945556,1.863033,-0.3059095,0.0901084
278,367,78,2.915375,-0.1244301,1.787522,1.618911,-0.3637255,-0.2476963
279,356,78,5.158546,0.9400072,4.208473,1.998383,0.2711528,2.223251
280,349,78,5.122838,0.9400072,4.208473,1.998383,0.2711528,2.223251
281,283,78,1.828069,-2.111965,0.511124,0.8625025,-0.4219944,-1.109115
282,239,73,4.631605,0.5877866,3.413936,1.689791,-0.14842,1.092806
282,239,78,4.849245,0.4700036,3.108861,1.823795,0.4440551,1.194375
282,239,83,4.804134,0.10436,3.202424,1.839199,0.1005118,1.427401
283,284,73,6.944691,1.704748,4.466478,3.208536,1.889827,3.797467
283,284,78,7.56539,1.94591,5.265678,3.801491,2.592069,4.106386
283,284,83,6.885777,1.722767,5.455999,4.352051,2.970847,3.404616
284,332,73,5.776352,1.298009,4.73107,2.632169,1.275721,2.979472
284,332,78,5.532228,0.9493386,4.499495,2.711951,-0.1145097,2.370523
285,371,73,4.87251,-0.0377019,2.482008,0.7627376,-1.342914,1.660235
285,371,83,6.264565,1.506075,3.436216,1.905699,-0.3162065,2.03551
285,371,88,6.000736,1.265256,3.51673,2.439112,1.224911,1.981136
286,384,78,4.578363,0.3632532,2.992069,2.81739,1.936735,2.47566
286,384,83,4.902879,0.4922543,3.569404,3.733304,2.220816,1.838141
286,384,88,5.356061,0.9532011,3.544899,4.152663,2.811844,2.877098
287,208,73,8.5021,3.446585,7.398706,4.657245,2.933883,5.706978
288,366,83,2.64873,-1.645065,1.556591,1.442292,-0.1686916,0.1446596
288,366,88,2.680538,-1.966113,1.146723,1.791676,-0.2815815,-0.7368917
289,382,78,3.911969,-0.3989861,1.704205,2.878997,1.074275,0.5591893
289,382,83,4.549841,0.1518624,2.94476,3.325933,2.094374,1.080477
289,382,88,5.190551,0.5294511,3.258433,4.187692,2.944693,2.175702
290,394,73,5.907088,1.629241,4.917351,3.994198,2.156733,3.072716
290,394,78,5.990077,1.629241,4.868326,3.746625,1.683358,2.32385
290,394,83,5.987573,1.609438,5.039499,3.640592,1.784799,2.429124
291,284,73,8.616212,3.747149,6.891913,6.159019,4.542902,5.012569
291,284,78,8.890022,4.036009,7.327053,6.100551,4.122736,5.53212
291,284,83,8.557937,3.7612,7.347518,6.05658,4.392211,5.224121
291,284,88,8.423345,3.206803,7.401399,6.269235,4.256387,5.687074
292,283,88,2.639579,-1.814005,1.918438,2.400194,0.2619927,0.0830313
293,222,73,6.409644,2.332144,5.76922,3.697538,1.999681,4.139979
293,222,78,6.656204,2.36556,5.596131,3.806237,2.162003,3.556669
293,222,83,6.887492,2.341806,5.643907,3.969554,2.325933,3.863029
294,372,78,8.01441,3.499533,6.918001,5.251491,3.430013,4.42549
294,372,83,7.391536,3.095578,6.589335,5.308117,3.54179,4.2151
294,372,88,7.437638,2.721295,6.048978,5.30239,3.183554,3.580678
295,356,73,8.122349,3.564336,6.597021,5.484815,4.096231,4.95766
295,356,78,8.197946,3.822733,6.971312,5.747209,3.957216,4.716645
295,356,83,8.104242,3.570152,7.121747,5.815,4.196043,4.882594
295,356,88,8.115802,3.361486,6.58731,5.964138,3.989932,4.45796
296,355,73,5.579315,0.6418539,3.267973,2.337198,1.361987,2.400373
296,355,78,5.395985,0.8754688,4.078701,2.518801,0.7142348,2.654712
297,366,88,4.487948,0.2413763,2.839317,3.114888,0.8452255,0.5501211
298,359,73,5.589797,1.061602,4.05813,2.269522,0.8832382,1.876183
298,359,78,5.797927,1.239243,4.378176,2.577528,1.122905,2.34981
298,359,83,5.194135,0.9895412,4.592372,2.957052,1.123789,2.159797
298,359,88,5.967358,1.386294,4.795469,3.09286,1.761516,2.27447
299,357,88,7.782696,1.931521,5.254512,4.607447,4.281205,5.629544
300,220,73,3.98582,-0.328504,3.102593,2.253237,0.930961,2.327096
300,220,83,4.530374,0.4401885,3.433167,2.731347,1.121593,1.012987
301,366,88,3.067188,-1.937942,1.828527,2.913604,1.031343,0.4436376
302,366,73,3.887442,-0.0779615,2.699578,1.059662,-0.738495,0.5392032
302,366,78,4.121137,0.1397619,2.873565,1.116989,-0.5612565,0.9269796
302,366,83,4.415994,0.4054651,3.268992,2.055186,0.8524269,1.537971
303,367,83,4.397175,0.5007753,2.746567,3.118473,1.745918,2.057457
303,367,88,4.668723,0.9162908,2.562777,3.413516,1.332455,1.325122
304,355,78,5.745107,1.316944,3.50493,3.34173,2.222228,3.118676
304,355,83,5.870584,1.501184,4.563882,4.238376,3.013625,2.913942
305,382,83,4.139308,-0.0253178,2.357605,3.955981,2.062854,1.13752
306,367,73,1.829328,-1.370421,0.3325652,0.9959392,-2.09433,-1.44506
307,357,78,2.742462,0.4252677,2.410569,3.22466,2.279199,2.645645
307,357,83,5.284999,1.623341,4.900448,4.761899,3.894869,3.728985
308,357,78,2.415282,0.3271431,3.144024,3.314172,2.462667,2.563801
309,384,78,2.59148,-1.07881,1.326719,0.8055459,-1.090449,0.4024755
309,384,88,3.689044,-0.6180397,1.610021,2.030377,0.9691674,1.225433
310,220,78,4.846311,-0.7236063,2.315044,2.405124,0.3889357,0.6026017
310,220,83,4.489887,-0.6443571,1.622978,2.216484,0.1176581,0.0280862
311,371,78,5.922832,1.609438,4.353431,3.241907,1.824285,2.704961
311,371,83,5.618673,1.223776,4.790514,3.583688,1.325424,2.219027
312,220,73,6.462725,2.674149,5.629378,2.694173,1.178276,3.790206
312,220,78,6.73179,2.525729,5.84254,2.760151,0.9110309,3.788624
313,384,88,2.584664,-1.18417,1.264643,0.5027467,-0.680665,1.015484
314,283,88,5.109415,0.5738004,4.24008,3.967432,3.096211,3.197322
315,291,73,9.487347,3.683766,8.848166,5.761993,4.258299,6.829839
315,291,78,9.466595,3.756071,9.0694,5.827825,3.887898,7.410233
316,360,73,4.879193,0.9861898,3.296755,3.448262,1.950124,1.062398
316,360,78,5.165173,1.104594,3.335398,3.385614,1.164175,2.240551
316,360,83,4.990755,0.644482,3.620114,3.637215,2.441221,1.463359
317,251,73,5.029324,0.8960881,3.063832,1.663422,0.5361188,2.549174
